,year,infraction_code,street_address,count,fine_sum,fine_descrp,mean_hour,lat,lng,full_address,fine_amt
71987,2008,5,114 DUNVEGAN RD,528,21120.0,PARK HWY PROHIBED TIME/DAY,8.0,43.6911473,-79.4069839,114 Dunvegan Rd Toronto ON M4V 2R1 Canada,40.0
62999,2008,3,710 HUMBERWOOD BLVD,703,21090.0,PARK/LEAVE ON PRIVATE PROPERTY,4.0,43.7245555,-79.6164527,710 Humberwood Blvd Etobicoke ON M9W 7J5 Canada,30.0
189880,2008,9,60 GROSVENOR ST,351,21060.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.6626059,-79.38746809999999,60 Grosvenor St Toronto ON M7A 1N8 Canada,60.0
365013,2008,210,15 DEVONSHIRE PL,702,21060.0,PARK FAIL TO DISPLAY RECEIPT,15.0,43.6655774,-79.3973432,15 Devonshire Pl Toronto ON M5S 2C8 Canada,30.0
127744,2008,5,61 FRONT ST W,526,21040.0,PARK HWY PROHIBED TIME/DAY,13.0,43.645566,-79.37943829999999,61 Front St W Toronto ON M5J 2L5 Canada,40.0
130074,2008,5,66 WELLINGTON ST W,526,21040.0,PARK HWY PROHIBED TIME/DAY,12.0,43.6473609,-79.3811225,66 Wellington St W Toronto ON M5K 1B1 Canada,40.0
401046,2008,347,2777 KIPLING AVE,84,21000.0,PARK IN A FIRE ROUTE,16.0,43.7560858,-79.5872732,2777 Kipling Ave Etobicoke ON M9V 4M2 Canada,250.0
346572,2008,207,10 WELLINGTON ST E,699,20970.0,PARK FAIL TO DEP. FEE MACHINE,16.0,43.6483687,-79.37660129999999,10 Wellington St E Toronto ON M5E 1C5 Canada,30.0
189936,2008,9,600 SHERBOURNE ST,349,20940.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.6717966,-79.3767948,600 Sherbourne St Toronto ON M4X Canada,60.0
171589,2008,8,420 EGLINTON AVE W,348,20880.0,STAND SIGN HWY PRO TIMES/DAYS,14.0,43.7041949,-79.4110639,420 Eglinton Ave W Toronto ON M5N 1A2 Canada,60.0
345591,2008,192,718 QUEEN ST W,348,20880.0,STAND SIGNED TRANSIT STOP,16.0,43.6462849,-79.4091141,718 Queen St W Toronto ON M6J 1E8 Canada,60.0
176467,2008,9,1170 BAY ST,347,20820.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.6687176,-79.38945540000002,1170 Bay St Toronto ON M5S Canada,60.0
365792,2008,210,160 MUTUAL ST,692,20760.0,PARK FAIL TO DISPLAY RECEIPT,13.0,43.6592819,-79.37681309999999,160 Mutual St Toronto ON M5B 2M2 Canada,30.0
400035,2008,347,1571 SANDHURST CIR,83,20750.0,PARK IN A FIRE ROUTE,14.0,43.80941809999999,-79.26946149999999,1571 Sandhurst Cir Scarborough ON M1V 1V2 Canada,250.0
405203,2008,361,60 MURRAY ST,46,20700.0,PARK DISABLD LDG NOT DROP OFF,11.0,43.65807090000001,-79.39175949999999,60 Murray St Toronto ON M5T 3H7 Canada,450.0
348330,2008,207,137 EDWARD ST,689,20670.0,PARK FAIL TO DEP. FEE MACHINE,13.0,43.65547249999999,-79.38787359999999,137 Edward St Toronto ON M5G 2P1 Canada,30.0
181462,2008,9,201 ELIZABETH ST,344,20640.0,STOP HWY PROHIBITED TIME/DAY,13.0,43.6593452,-79.3864852,201 Elizabeth St Toronto ON M5G 2C4 Canada,60.0
169011,2008,8,2175 QUEEN ST E,344,20640.0,STAND SIGN HWY PRO TIMES/DAYS,14.0,43.6703054,-79.2975841,2175 Queen St E Toronto ON M4E 1E5 Canada,60.0
217871,2008,25,70 YORK ST,687,20610.0,STAND SIGNED TAXICAB STAND,11.0,43.6468166,-79.3834392,70 York St Toronto ON M5H 1J8 Canada,30.0
347291,2008,207,112 ELIZABETH ST,685,20550.0,PARK FAIL TO DEP. FEE MACHINE,16.0,43.6548358,-79.3851823,112 Elizabeth St Toronto ON M5G 1P5 Canada,30.0
402639,2008,347,71 THORNCLIFFE PARK DR,82,20500.0,PARK IN A FIRE ROUTE,17.0,43.7045415,-79.3403364,71 Thorncliffe Park Dr East York ON M4H 1L3 Canada,250.0
267371,2008,29,30 GLENDALE AVE,683,20490.0,PARK PROHIBITED TIME NO PERMIT,4.0,43.6403938,-79.4514344,30 Glendale Ave Toronto ON M6R 2S7 Canada,30.0
168880,2008,8,21 ARMOURY ST,341,20460.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.6533786,-79.386389,Armoury St Toronto ON M5G Canada,60.0
54005,2008,3,25 WOOD ST,681,20430.0,PARK/LEAVE ON PRIVATE PROPERTY,14.0,43.6619806,-79.381694,25 Wood St Toronto ON M4Y 2P9 Canada,30.0
78521,2008,5,140 SIMCOE ST,508,20320.0,PARK HWY PROHIBED TIME/DAY,13.0,43.6495314,-79.3872734,140 Simcoe St Toronto ON M5H 4E9 Canada,40.0
78045,2008,5,14 ELGIN AVE,507,20280.0,PARK HWY PROHIBED TIME/DAY,16.0,43.6718939,-79.39628619999999,14 Elgin Ave Toronto ON M5R 1G6 Canada,40.0
402083,2008,347,5 ROWNTREE RD,81,20250.0,PARK IN A FIRE ROUTE,17.0,43.7495489,-79.5807504,5 Rowntree Rd Etobicoke ON M9V 5G9 Canada,250.0
45700,2008,3,1 HICKORY TREE RD,674,20220.0,PARK/LEAVE ON PRIVATE PROPERTY,3.0,43.6981445,-79.51377370000002,1 Hickory Tree Rd York ON M9N 3W4 Canada,30.0
173460,2008,8,77 GRENVILLE ST,337,20220.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.66128579999999,-79.3868145,77 Grenville St Toronto ON M5S 1B1 Canada,60.0
172150,2008,8,500 UNIVERSITY AVE,335,20100.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.6554331,-79.3889576,500 University Ave Toronto ON M5G 1V7 Canada,60.0
178486,2008,9,148 YORKVILLE AVE,335,20100.0,STOP HWY PROHIBITED TIME/DAY,13.0,43.6704498,-79.3940028,148 Yorkville Ave Toronto ON M5R 3N5 Canada,60.0
352204,2008,207,24 WELLESLEY ST W,670,20100.0,PARK FAIL TO DEP. FEE MACHINE,16.0,43.6648437,-79.38592969999999,24 Wellesley St W Toronto ON M4Y 2X6 Canada,30.0
113005,2008,5,4 FRYBROOK RD,502,20080.0,PARK HWY PROHIBED TIME/DAY,8.0,43.69236859999999,-79.406702,4 Frybrook Rd Toronto ON M4V 3C5 Canada,40.0
168912,2008,8,21 ST CLAIR AVE E,334,20040.0,STAND SIGN HWY PRO TIMES/DAYS,11.0,43.6882141,-79.3927559,21 St Clair Ave E Toronto ON M4T 1L9 Canada,60.0
171505,2008,8,410 BELSIZE DR,333,19980.0,STAND SIGN HWY PRO TIMES/DAYS,14.0,43.70509029999999,-79.3755877,410 Belsize Dr Toronto ON M4S 1N5 Canada,60.0
359719,2008,207,80 FRONT ST E,666,19980.0,PARK FAIL TO DEP. FEE MACHINE,16.0,43.6492592,-79.3726488,80 Front St E Toronto ON M5E 1C4 Canada,30.0
362722,2008,210,111 ELIZABETH ST,666,19980.0,PARK FAIL TO DISPLAY RECEIPT,15.0,43.6551126,-79.3848059,111 Elizabeth St Toronto ON M5G 1P7 Canada,30.0
347826,2008,207,124 EDWARD ST,664,19920.0,PARK FAIL TO DEP. FEE MACHINE,14.0,43.65622339999999,-79.3871042,124 Edward St Toronto ON M5G 1X3 Canada,30.0
189380,2008,9,565 SHERBOURNE ST,331,19860.0,STOP HWY PROHIBITED TIME/DAY,13.0,43.6701887,-79.3756446,565 Sherbourne St Toronto ON M4X 1W7 Canada,60.0
124291,2008,5,55 YORK ST,495,19800.0,PARK HWY PROHIBED TIME/DAY,12.0,43.6462314,-79.3824494,55 York St Toronto ON M5J 1R7 Canada,40.0
267316,2008,29,30 EDITH DR,659,19770.0,PARK PROHIBITED TIME NO PERMIT,7.0,43.706596,-79.4030464,30 Edith Dr Toronto ON M4R 1Y8 Canada,30.0
382754,2008,312,1501 YONGE ST,658,19740.0,PARKING MACH-NOT USED/NO FEE  ,15.0,43.6892313,-79.3943013,1501 Yonge St Toronto ON M4T 1Z2 Canada,30.0
191913,2008,9,777 BAY ST,329,19740.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.660489,-79.384447,777 Bay St Toronto ON M5G Canada,60.0
100314,2008,5,27 EMILY ST,492,19680.0,PARK HWY PROHIBED TIME/DAY,12.0,43.647444,-79.3853748,27 Emily St Toronto ON M5J Canada,40.0
57289,2008,3,3555 DON MILLS RD,656,19680.0,PARK/LEAVE ON PRIVATE PROPERTY,12.0,43.7940228,-79.3537875,3555 Don Mills Rd Toronto ON M2H 3N3 Canada,30.0
86033,2008,5,18 HOLLYWOOD AVE,491,19640.0,PARK HWY PROHIBED TIME/DAY,11.0,43.76653220000001,-79.41107459999999,18 Hollywood Ave North York ON M2N Canada,40.0
180707,2008,9,190 ELIZABETH ST,327,19620.0,STOP HWY PROHIBITED TIME/DAY,14.0,43.658383,-79.3871905,190 Elizabeth St Toronto ON M5G 2C4 Canada,60.0
190474,2008,9,65 LA PLANTE AVE,327,19620.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.7873097,-79.17351459999999,65 Plant Blvd Scarborough ON M1C 4Z6 Canada,60.0
339105,2008,82,21 DUNDAS SQ,489,19560.0,PARK-PASSENGER/FREIGHT LOADING,15.0,43.6558001,-79.3796519,21 Dundas Square Toronto ON M5B 1B7 Canada,40.0
55295,2008,3,2901 BAYVIEW AVE,650,19500.0,PARK/LEAVE ON PRIVATE PROPERTY,11.0,43.7690889,-79.3849352,2901 Bayview Ave North York ON M2K 2S3 Canada,30.0
171524,2008,8,411 SPADINA RD,325,19500.0,STAND SIGN HWY PRO TIMES/DAYS,13.0,43.6885189,-79.41250649999999,411 Spadina Rd Toronto ON M5P 2W1 Canada,60.0
402614,2008,347,700 LAWRENCE AVE W,78,19500.0,PARK IN A FIRE ROUTE,13.0,43.7166569,-79.4472576,700 Lawrence Ave W Toronto ON M6A 3B4 Canada,250.0
72003,2008,5,114 FOREST HILL RD,487,19480.0,PARK HWY PROHIBED TIME/DAY,8.0,43.6918273,-79.4058394,114 Forest Hill Rd Toronto ON M4V 2L7 Canada,40.0
350764,2008,207,20 TORONTO ST,648,19440.0,PARK FAIL TO DEP. FEE MACHINE,16.0,43.650244,-79.3765641,20 Toronto St Toronto ON M5C 2B8 Canada,30.0
271460,2008,29,34 GLENDALE AVE,645,19350.0,PARK PROHIBITED TIME NO PERMIT,6.0,43.640544,-79.45146969999999,34 Glendale Ave Toronto ON M6R 2S7 Canada,30.0
405977,2008,367,15 GROSVENOR ST,43,19350.0,STAND ON-ST DISABL LDG NO PRMT,13.0,43.6626717,-79.3849099,15 Grosvenor St Toronto ON M7A 2G6 Canada,450.0
405703,2008,363,65 BERKELEY ST,43,19350.0,PARK ON-STRT DISABLD NO PERMIT,14.0,43.6526124,-79.3644499,65 Berkeley St Toronto ON M5A 2W5 Canada,450.0
208042,2008,15,5519 YONGE ST,193,19300.0,PARK 3 M OF FIRE HYDRANT,14.0,43.778369,-79.41481519999999,5519 Yonge St North York ON M2N 5S3 Canada,100.0
382487,2008,312,1 SHORTT ST,643,19290.0,PARKING MACH-NOT USED/NO FEE  ,15.0,43.6954552,-79.4516198,1 Shortt St York ON M6E 2J6 Canada,30.0
400141,2008,347,1700 WILSON AVE,77,19250.0,PARK IN A FIRE ROUTE,16.0,43.72125920000001,-79.51199199999999,1700 Wilson Ave North York ON M3L 1A3 Canada,250.0
399999,2008,347,1530 ALBION RD,77,19250.0,PARK IN A FIRE ROUTE,17.0,43.7416936,-79.58437280000001,1530 Albion Rd Etobicoke ON M9V 5H4 Canada,250.0
167654,2008,8,156 FRONT ST W,320,19200.0,STAND SIGN HWY PRO TIMES/DAYS,18.0,43.6452817,-79.38430360000001,156 Front St W Toronto ON M5J 2L7 Canada,60.0
129924,2008,5,66 GEORGE ST,479,19160.0,PARK HWY PROHIBED TIME/DAY,14.0,43.65050979999999,-79.3707525,66 George St Toronto ON M5A 1J4 Canada,40.0
344668,2008,192,290 QUEEN ST W,319,19140.0,STAND SIGNED TRANSIT STOP,15.0,43.6497036,-79.39305739999999,290 Queen St W Toronto ON M5V 2A1 Canada,60.0
141489,2008,5,95 WALTON ST,477,19080.0,PARK HWY PROHIBED TIME/DAY,12.0,43.6576246,-79.385381,95 Walton St Toronto ON M5G 1H9 Canada,40.0
170069,2008,8,28 STADIUM RD,318,19080.0,STAND SIGN HWY PRO TIMES/DAYS,16.0,43.633462,-79.3996829,28 Stadium Rd Toronto ON M5V 3P4 Canada,60.0
177833,2008,9,136 AVENUE RD,318,19080.0,STOP HWY PROHIBITED TIME/DAY,15.0,43.674377,-79.3967055,136 Avenue Rd Toronto ON M5R 2H6 Canada,60.0
168792,2008,8,2034 QUEEN ST E,318,19080.0,STAND SIGN HWY PRO TIMES/DAYS,15.0,43.6705081,-79.2984046,2034 Queen St E Toronto ON M4L 1J4 Canada,60.0
83211,2008,5,1634 BAYVIEW AVE,476,19040.0,PARK HWY PROHIBED TIME/DAY,16.0,43.706699,-79.3758067,1634 Bayview Ave Toronto ON M4G 3B7 Canada,40.0
399306,2008,347,1 BRIMLEY RD S,76,19000.0,PARK IN A FIRE ROUTE,17.0,43.719515,-79.2403094,1 Brimley Rd Toronto ON M1M 3H4 Canada,250.0
68054,2008,5,100 KING ST W,474,18960.0,PARK HWY PROHIBED TIME/DAY,10.0,43.6486362,-79.38174389999999,100 King St W Toronto ON M5X 2A2 Canada,40.0
406044,2008,367,84 CARLTON ST,42,18900.0,STAND ON-ST DISABL LDG NO PRMT,13.0,43.6623657,-79.37864359999999,84 Carlton St Toronto ON M5B 1L6 Canada,450.0
406115,2008,369,401 COLLEGE ST,42,18900.0,STAND STR DISABL LDG NO DROPOF,14.0,43.6564064,-79.40573479999999,401 College St Toronto ON M5T 1S9 Canada,450.0
54857,2008,3,2765 ISLINGTON AVE,628,18840.0,PARK/LEAVE ON PRIVATE PROPERTY,7.0,43.7440849,-79.5672882,2765 Islington Ave Etobicoke ON M9V 5C2 Canada,30.0
191717,2008,9,76 ADELAIDE ST W,314,18840.0,STOP HWY PROHIBITED TIME/DAY,12.0,43.6498405,-79.38154329999999,76 Adelaide St W Toronto ON M5H 4A6 Canada,60.0
92698,2008,5,2100 BLOOR ST W,471,18840.0,PARK HWY PROHIBED TIME/DAY,14.0,43.6526147,-79.4710106,2100 Bloor St W Toronto ON M6S Canada,40.0
143274,2008,5,EDWARD ST,470,18800.0,PARK HWY PROHIBED TIME/DAY,14.0,43.6562747,-79.3847838,Edward St Toronto ON Canada,40.0
369866,2008,210,24 WELLESLEY ST W,626,18780.0,PARK FAIL TO DISPLAY RECEIPT,14.0,43.6648437,-79.38592969999999,24 Wellesley St W Toronto ON M4Y 2X6 Canada,30.0
98726,2008,5,255 QUEEN ST W,469,18760.0,PARK HWY PROHIBED TIME/DAY,16.0,43.6502364,-79.3889555,255 Queen St W Toronto ON M5V 1Z4 Canada,40.0
68156,2008,5,100 SIMCOE ST,469,18760.0,PARK HWY PROHIBED TIME/DAY,14.0,43.6483301,-79.38676679999999,100 Simcoe St Toronto ON M5H 1L2 Canada,40.0
113503,2008,5,40 COLLEGE ST,468,18720.0,PARK HWY PROHIBED TIME/DAY,13.0,43.661198,-79.38526519999999,40 College St Toronto ON M5G Canada,40.0
49643,2008,3,16 HARRISON GARDEN BLVD,623,18690.0,PARK/LEAVE ON PRIVATE PROPERTY,2.0,43.7576969,-79.4090437,16 Harrison Garden Blvd North York ON M2N 7J6 Canada,30.0
372934,2008,210,33 ELMHURST AVE,623,18690.0,PARK FAIL TO DISPLAY RECEIPT,13.0,43.7624237,-79.4128298,33 Elmhurst Ave North York ON M2N 6G8 Canada,30.0
142226,2008,5,98 THE ESPLANADE,467,18680.0,PARK HWY PROHIBED TIME/DAY,18.0,43.6478328,-79.37256140000001,98 The Esplanade Toronto ON M5E 1A9 Canada,40.0
381647,2008,210,MORTIMER AVE,621,18630.0,PARK FAIL TO DISPLAY RECEIPT,15.0,43.6884328,-79.3364359,Mortimer Ave Toronto ON Canada,30.0
171865,2008,8,465 MANOR RD E,309,18540.0,STAND SIGN HWY PRO TIMES/DAYS,16.0,43.7067483,-79.3759692,465 Manor Rd E Toronto ON M4S 1T3 Canada,60.0
116997,2008,5,45 CARLTON ST,463,18520.0,PARK HWY PROHIBED TIME/DAY,12.0,43.6613863,-79.3806045,45 Carlton St Toronto ON M5B 2H9 Canada,40.0
69446,2008,5,105 VICTORIA ST,462,18480.0,PARK HWY PROHIBED TIME/DAY,13.0,43.6521232,-79.37769159999999,105 Victoria St Toronto ON M5C 1N7 Canada,40.0
182473,2008,9,2239 YONGE ST,308,18480.0,STOP HWY PROHIBITED TIME/DAY,11.0,43.7062874,-79.3978716,2239 Yonge St Toronto ON M4S 2B5 Canada,60.0
174439,2008,8,ELIZABETH ST,308,18480.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.657772,-79.386163,Elizabeth St Toronto ON M5G Canada,60.0
405127,2008,358,JAMES ST,41,18450.0,STAND IN DISABLED NOT DROP OFF,11.0,43.653203,-79.38113899999999,James St Toronto ON Canada,450.0
405169,2008,360,18 GRENVILLE ST,41,18450.0,STAND DISABL LOADING NO PERMIT,11.0,43.662112,-79.3843857,18 Grenville St Toronto ON M4Y 3B3 Canada,450.0
358982,2008,207,70 CENTRE AVE,613,18390.0,PARK FAIL TO DEP. FEE MACHINE,13.0,43.6552844,-79.3876212,70 Centre Ave Toronto ON M5G 1R5 Canada,30.0
237032,2008,29,117 PEMBROKE ST,611,18330.0,PARK PROHIBITED TIME NO PERMIT,14.0,43.6603994,-79.3728569,117 Pembroke St Toronto ON M5A 2N9 Canada,30.0
183977,2008,9,27 COLLEGE ST,305,18300.0,STOP HWY PROHIBITED TIME/DAY,15.0,43.6607402,-79.38425219999999,27 College St Toronto ON M5G 2B3 Canada,60.0
168618,2008,8,2 ORDE ST,305,18300.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.6580571,-79.3930152,2 Orde St Toronto ON M5T Canada,60.0
173227,2008,8,700 UNIVERSITY AVE,305,18300.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.6595025,-79.39091210000001,700 University Ave Toronto ON M5G 1Z5 Canada,60.0
153022,2008,6,275 BLEECKER ST,609,18270.0,PARK-HWY EXCESS PERMTD TIME,11.0,43.6687541,-79.37355960000001,275 Bleecker St Toronto ON M4X 1M1 Canada,30.0
381892,2008,250,1726 LAKE SHORE BLVD W,174,18270.0,PARK IN PARK NOT IN DESIG AREA,17.0,43.6356152,-79.4414286,1726 Lake Shore Blvd W Toronto ON M6K Canada,105.0
399650,2008,347,12 HARRISON GARDEN BLVD,73,18250.0,PARK IN A FIRE ROUTE,14.0,43.7577838,-79.4086384,12 Harrison Garden Blvd North York ON M2N 7C1 Canada,250.0
401681,2008,347,3850 SHEPPARD AVE E,73,18250.0,PARK IN A FIRE ROUTE,16.0,43.7843518,-79.2921897,3850 Sheppard Ave E Scarborough ON M1T Canada,250.0
164687,2008,7,2901 BAYVIEW AVE,182,18200.0,PARK IN DESIGNATED FIRE ROUTE,15.0,43.7690889,-79.3849352,2901 Bayview Ave North York ON M2K 2S3 Canada,100.0
119951,2008,5,493 DANFORTH AVE,454,18160.0,PARK HWY PROHIBED TIME/DAY,15.0,43.6779223,-79.3493149,493 Danforth Ave Toronto ON M4K 1P5 Canada,40.0
172077,2008,8,5 HAZELTON AVE,302,18120.0,STAND SIGN HWY PRO TIMES/DAYS,13.0,43.6709825,-79.3929558,5 Hazelton Ave Toronto ON M5R 2E1 Canada,60.0
123769,2008,5,544 DANFORTH AVE,453,18120.0,PARK HWY PROHIBED TIME/DAY,16.0,43.6783595,-79.3477472,544 Danforth Ave Toronto ON M4K 1P7 Canada,40.0
122012,2008,5,51 WINCHESTER ST,452,18080.0,PARK HWY PROHIBED TIME/DAY,9.0,43.6658341,-79.3683102,51 Winchester St Toronto ON M4X 1P3 Canada,40.0
361083,2008,207,SCOTT ST,601,18030.0,PARK FAIL TO DEP. FEE MACHINE,16.0,43.6474671,-79.375754,Scott St Toronto ON M5E Canada,30.0
403945,2008,353,18 GRENVILLE ST,40,18000.0,PARK ON-ST DISABLD LDG NO PRMT,15.0,43.662112,-79.3843857,18 Grenville St Toronto ON M4Y 3B3 Canada,450.0
143144,2008,5,DAN LECKIE WAY,450,18000.0,PARK HWY PROHIBED TIME/DAY,13.0,43.6385425,-79.3976544,Dan Leckie Way Toronto ON M5V Canada,40.0
405849,2008,364,488 BAY ST,40,18000.0,STAND ON-STRT DISABL NO PERMIT,12.0,43.65438810000001,-79.3831897,488 Bay St Toronto ON M5G Canada,450.0
51394,2008,3,2 TOWER RD,598,17940.0,PARK/LEAVE ON PRIVATE PROPERTY,15.0,43.7341029,-79.3435721,2 Clock Tower Rd North York ON M3C 0G4 Canada,30.0
359000,2008,207,70 MILL ST,598,17940.0,PARK FAIL TO DEP. FEE MACHINE,17.0,43.65105459999999,-79.3590608,70 Mill St Toronto ON M5A 4R1 Canada,30.0
254216,2008,29,20 STEWART ST,597,17910.0,PARK PROHIBITED TIME NO PERMIT,1.0,43.6438016,-79.4004823,20 Stewart St Toronto ON M5V 1H6 Canada,30.0
49991,2008,3,17 BARBERRY PL,597,17910.0,PARK/LEAVE ON PRIVATE PROPERTY,3.0,43.7651861,-79.3847188,17 Barberry Pl North York ON M2K Canada,30.0
85637,2008,5,178 VICTORIA ST,447,17880.0,PARK HWY PROHIBED TIME/DAY,14.0,43.6538529,-79.378804,178 Victoria St Toronto ON M5B 1T6 Canada,40.0
135376,2008,5,785 CARLAW AVE,447,17880.0,PARK HWY PROHIBED TIME/DAY,16.0,43.6787531,-79.3473188,785 Carlaw Ave Toronto ON M4K 1P8 Canada,40.0
169606,2008,8,25 ST CLAIR AVE E,298,17880.0,STAND SIGN HWY PRO TIMES/DAYS,12.0,43.6882007,-79.3928194,25 St Clair Ave E Toronto ON M4T Canada,60.0
62064,2008,3,6464 YONGE ST,595,17850.0,PARK/LEAVE ON PRIVATE PROPERTY,11.0,43.7956848,-79.42228349999999,6464 Yonge St North York ON M2M 3X4 Canada,30.0
113587,2008,5,40 GOULD ST,446,17840.0,PARK HWY PROHIBED TIME/DAY,14.0,43.65804259999999,-79.37934150000001,40 Gould St Toronto ON M5B 1E9 Canada,40.0
172037,2008,8,4968 YONGE ST,297,17820.0,STAND SIGN HWY PRO TIMES/DAYS,14.0,43.7651528,-79.4122785,4968 Yonge St North York ON M2N 7H1 Canada,60.0
169752,2008,8,2572 YONGE ST,297,17820.0,STAND SIGN HWY PRO TIMES/DAYS,14.0,43.7139473,-79.4000463,2572 Yonge St Toronto ON M4P 2J3 Canada,60.0
345599,2008,192,720 QUEEN ST W,297,17820.0,STAND SIGNED TRANSIT STOP,16.0,43.6462693,-79.40914169999999,720 Queen St W Toronto ON M6J 1E8 Canada,60.0
140238,2008,5,905 LOGAN AVE,445,17800.0,PARK HWY PROHIBED TIME/DAY,16.0,43.6785104,-79.34936230000001,905 Logan Ave Toronto ON M4K 3E3 Canada,40.0
89227,2008,5,2 BERNARD AVE,445,17800.0,PARK HWY PROHIBED TIME/DAY,15.0,43.6740229,-79.39679490000002,2 Bernard Ave Toronto ON M5R 1R2 Canada,40.0
828,2008,1,400 WALMER RD,592,17760.0,PARK FAIL TO DEPOSIT FEE METER,12.0,43.68497430000001,-79.4134461,400 Walmer Rd York ON M5P 2X7 Canada,30.0
194200,2008,9,BAY ST,296,17760.0,STOP HWY PROHIBITED TIME/DAY,11.0,43.655902,-79.38380149999999,Bay St Toronto ON Canada,60.0
399600,2008,347,1120 MARTIN GROVE RD,71,17750.0,PARK IN A FIRE ROUTE,18.0,43.7000434,-79.57646,1120 Martin Grove Rd Etobicoke ON M9W 4W1 Canada,250.0
401842,2008,347,415 JARVIS ST,71,17750.0,PARK IN A FIRE ROUTE,14.0,43.6633208,-79.37699409999999,415 Jarvis St Toronto ON M4Y 2G6 Canada,250.0
98115,2008,5,25 ROEHAMPTON AVE,443,17720.0,PARK HWY PROHIBED TIME/DAY,15.0,43.7079289,-79.397758,25 Roehampton Ave Toronto ON M4P 1P9 Canada,40.0
63522,2008,3,78 HARRISON GARDEN BLVD,589,17670.0,PARK/LEAVE ON PRIVATE PROPERTY,4.0,43.7561001,-79.4069131,78 Harrison Garden Blvd North York ON M2N 7E2 Canada,30.0
65772,2008,4,5303 DUNDAS ST W,587,17610.0,PARK/LEAVE ON MUNICIPAL PRPTY,11.0,43.6372615,-79.5390362,5303 Dundas St W Etobicoke ON M9B Canada,30.0
134806,2008,5,77 CHARLES ST W,440,17600.0,PARK HWY PROHIBED TIME/DAY,14.0,43.6677468,-79.3903146,77 Charles St W Toronto ON M5S 1K5 Canada,40.0
168821,2008,8,2050 QUEEN ST E,293,17580.0,STAND SIGN HWY PRO TIMES/DAYS,15.0,43.6707098,-79.29761140000001,2050 Queen St E Toronto ON M4E 1C9 Canada,60.0
405506,2008,363,27 ALBANY AVE,39,17550.0,PARK ON-STRT DISABLD NO PERMIT,14.0,43.6665081,-79.41029,27 Albany Ave Toronto ON M5R 3C2 Canada,450.0
381874,2008,250,1561 LAKE SHORE BLVD E,167,17535.0,PARK IN PARK NOT IN DESIG AREA,16.0,43.6621523,-79.3134826,1561 Lake Shore Blvd E Toronto ON M4L 3W6 Canada,105.0
53218,2008,3,234 ALBION RD,584,17520.0,PARK/LEAVE ON PRIVATE PROPERTY,5.0,43.7211735,-79.5442443,234 Albion Rd Etobicoke ON M9W 6A5 Canada,30.0
58945,2008,3,4301 KINGSTON RD,584,17520.0,PARK/LEAVE ON PRIVATE PROPERTY,12.0,43.762432,-79.1931498,4301 Kingston Rd Scarborough ON M1E 2M9 Canada,30.0
399710,2008,347,125 THE QUEENSWAY,70,17500.0,PARK IN A FIRE ROUTE,18.0,43.6303203,-79.4813434,125 The Queensway Etobicoke ON M8Y 1H6 Canada,250.0
347243,2008,207,111 QUEEN ST E,583,17490.0,PARK FAIL TO DEP. FEE MACHINE,13.0,43.6533063,-79.3741304,111 Queen St E Toronto ON M5C 1S1 Canada,30.0
61485,2008,3,6 SPRING GARDEN AVE,583,17490.0,PARK/LEAVE ON PRIVATE PROPERTY,7.0,43.7645273,-79.41070409999999,6 Spring Garden Ave North York ON M2N 7M2 Canada,30.0
381599,2008,210,JAMES ST,582,17460.0,PARK FAIL TO DISPLAY RECEIPT,14.0,43.653203,-79.38113899999999,James St Toronto ON Canada,30.0
86857,2008,5,184 FRONT ST E,435,17400.0,PARK HWY PROHIBED TIME/DAY,15.0,43.6508416,-79.36696920000001,184 Front St E Toronto ON M5A 4N3 Canada,40.0
203011,2008,15,184 SPADINA AVE,174,17400.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6496047,-79.3969999,184 Spadina Ave Toronto ON M5T 2C2 Canada,100.0
308946,2008,30,12 MERCER ST,290,17400.0,STOP ON/OVER SIDEWALK/FOOTPATH,14.0,43.6460078,-79.3903607,12 Mercer St Toronto ON M5V 0C4 Canada,60.0
175887,2008,9,110 BLOOR ST W,289,17340.0,STOP HWY PROHIBITED TIME/DAY,15.0,43.6694469,-79.3922485,110 Bloor St W Toronto ON M5S 2W7 Canada,60.0
295687,2008,29,70 MILL ST,577,17310.0,PARK PROHIBITED TIME NO PERMIT,0.0,43.65105459999999,-79.3590608,70 Mill St Toronto ON M5A 4R1 Canada,30.0
361041,2008,207,MORTIMER AVE,576,17280.0,PARK FAIL TO DEP. FEE MACHINE,16.0,43.6884328,-79.3364359,Mortimer Ave Toronto ON Canada,30.0
124201,2008,5,55 QUEEN ST E,432,17280.0,PARK HWY PROHIBED TIME/DAY,12.0,43.6526967,-79.3767816,55 Queen St E Toronto ON M5C 1R6 Canada,40.0
