,year,infraction_code,street_address,count,fine_sum,fine_descrp,mean_hour,lat,lng,full_address,fine_amt
203581,2008,15,200 CHURCH ST,43,4300.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6548942,-79.3774545,200 Church St Toronto ON M5B 1X5 Canada,100.0
203051,2008,15,1862 QUEEN ST E,43,4300.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6687011,-79.3071652,1862 Queen St E Toronto ON M4L 1H1 Canada,100.0
208890,2008,15,682a COLLEGE ST,43,4300.0,PARK 3 M OF FIRE HYDRANT,16.0,43.65525969999999,-79.4173521,682 College St Toronto ON M6G 1C1 Canada,100.0
209694,2008,15,85 HAZELTON AVE,42,4200.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6733896,-79.3939517,85 Hazelton Ave Toronto ON M5R 2E4 Canada,100.0
202578,2008,15,165 SPADINA AVE,42,4200.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6490977,-79.39625319999999,165 Spadina Ave Toronto ON M5T 2C4 Canada,100.0
209277,2008,15,76 PEARL ST,42,4200.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6485365,-79.38395129999999,76 Pearl St Toronto ON M5H Canada,100.0
202842,2008,15,179 DANFORTH AVE,42,4200.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6764606,-79.35643259999999,179 Danforth Ave Toronto ON M4K 1N2 Canada,100.0
203720,2008,15,21 BERNARD AVE,41,4100.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6736599,-79.3975293,21 Bernard Ave Toronto ON M5R 1R3 Canada,100.0
209271,2008,15,76 GRENVILLE ST,41,4100.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6616205,-79.3876365,76 Grenville St Toronto ON M5S 1B2 Canada,100.0
203394,2008,15,2 MARKET ST,41,4100.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6471765,-79.3713774,2 Market St Toronto ON M5E 1Y9 Canada,100.0
207989,2008,15,55 CENTRE AVE,41,4100.0,PARK 3 M OF FIRE HYDRANT,10.0,43.6545873,-79.38665569999999,55 Centre Ave Toronto ON M5G 2H5 Canada,100.0
201323,2008,15,12 TEMPERANCE ST,41,4100.0,PARK 3 M OF FIRE HYDRANT,14.0,43.651107,-79.3795729,12 Temperance St Toronto ON M5H 1Y4 Canada,100.0
204203,2008,15,2300 YONGE ST,40,4000.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7072717,-79.3995546,2300 Yonge St Toronto ON M4P 1E4 Canada,100.0
208280,2008,15,592 MARKHAM ST,40,4000.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6638358,-79.41221469999999,592 Markham St Toronto ON M6G 2L8 Canada,100.0
207337,2008,15,476 DUNDAS ST W,40,4000.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6533156,-79.396884,476 Dundas St W Toronto ON M5T 1G9 Canada,100.0
208987,2008,15,7 ROCHEFORT DR,40,4000.0,PARK 3 M OF FIRE HYDRANT,14.0,43.718064,-79.3370936,7 Rochefort Dr North York ON M3C 1H4 Canada,100.0
210420,2008,15,JAMES ST,39,3900.0,PARK 3 M OF FIRE HYDRANT,12.0,43.653203,-79.38113899999999,James St Toronto ON Canada,100.0
201028,2008,15,111 SUNNYSIDE AVE,39,3900.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6411797,-79.4491674,111 Sunnyside Ave Toronto ON M6R 2P1 Canada,100.0
202404,2008,15,1593 BAYVIEW AVE,39,3900.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7060789,-79.3751145,1593 Bayview Ave East York ON M4G 3B5 Canada,100.0
210042,2008,15,95 BERKELEY ST,39,3900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6535687,-79.3647276,95 Berkeley St Toronto ON M5A 2W8 Canada,100.0
203093,2008,15,19 CLINTON ST,39,3900.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6543946,-79.4135737,19 Clinton St Toronto ON M6J 2P1 Canada,100.0
205683,2008,15,32 WELLINGTON ST E,39,3900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6483205,-79.375238,32 Wellington St E Toronto ON M5E Canada,100.0
206384,2008,15,38 ORCHARD VIEW BLVD,39,3900.0,PARK 3 M OF FIRE HYDRANT,17.0,43.7082651,-79.39959929999999,38 Orchard View Blvd Toronto ON M4P 2W7 Canada,100.0
204700,2008,15,2586 YONGE ST,39,3900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7143124,-79.4002801,2586 Yonge St Toronto ON M4P 2J3 Canada,100.0
201080,2008,15,113 PICKERING ST,38,3800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6827826,-79.29079159999999,113 Pickering St Toronto ON M4E 3J5 Canada,100.0
206338,2008,15,375 COOK RD,38,3800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7666481,-79.5023698,375 Cook Rd North York ON M3J 3T6 Canada,100.0
208253,2008,15,59 CATARAQUI CRES,38,3800.0,PARK 3 M OF FIRE HYDRANT,9.0,43.702003,-79.2788958,59 Cataraqui Crescent Scarborough ON M1L 1N7 Canada,100.0
207462,2008,15,4900 YONGE ST,38,3800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7633623,-79.41291609999999,Joseph Shepard Building 4900 Yonge St North York ON M2N Canada,100.0
200986,2008,15,110 GEORGE ST S,38,3800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6490117,-79.3702352,110 George St S Toronto ON M5A 4P9 Canada,100.0
203347,2008,15,2 COOPER ST,38,3800.0,PARK 3 M OF FIRE HYDRANT,9.0,43.6430005,-79.3725505,2 Cooper St Toronto ON M5E 1L7 Canada,100.0
203434,2008,15,2 TEMPERANCE ST,37,3700.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6510848,-79.37912290000001,2 Temperance St Toronto ON M5C 1X6 Canada,100.0
200353,2008,15,1 ALBERT ST,37,3700.0,PARK 3 M OF FIRE HYDRANT,11.0,43.8072383,-79.3027651,1 Royal Albert Crescent Scarborough ON M1V 3B1 Canada,100.0
203129,2008,15,19 PRINCESS ST,37,3700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6485886,-79.3656768,19 Princess St Toronto ON M5A 4C8 Canada,100.0
206192,2008,15,36 HELENDALE AVE,37,3700.0,PARK 3 M OF FIRE HYDRANT,16.0,43.7089722,-79.40015919999999,36 Helendale Ave Toronto ON M4R 1C4 Canada,100.0
210519,2008,15,PRINCESS ST,37,3700.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6502234,-79.3664873,Princess St Toronto ON M5A Canada,100.0
209045,2008,15,70 YORK ST,36,3600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6468166,-79.3834392,70 York St Toronto ON M5H 1J8 Canada,100.0
208410,2008,15,60 GLENDALE AVE,36,3600.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6410635,-79.4514447,60 Glendale Ave Toronto ON M6R 2S8 Canada,100.0
201910,2008,15,141 ISABELLA ST,36,3600.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6692661,-79.3765963,141 Isabella St Toronto ON M4Y 1P3 Canada,100.0
207754,2008,15,518 DANFORTH AVE,36,3600.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6783732,-79.3485046,518 Danforth Ave Toronto ON M4K 1P7 Canada,100.0
210639,2008,15,YONGE ST,36,3600.0,PARK 3 M OF FIRE HYDRANT,16.0,43.71929,-79.4010273,Yonge St Toronto ON Canada,100.0
209305,2008,15,77 GRENVILLE ST,36,3600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.66128579999999,-79.3868145,77 Grenville St Toronto ON M5S 1B1 Canada,100.0
209602,2008,15,822 PALMERSTON AVE,36,3600.0,PARK 3 M OF FIRE HYDRANT,9.0,43.67082569999999,-79.41621010000001,822 Palmerston Ave Toronto ON M6G 2R9 Canada,100.0
207170,2008,15,45 SHEPPARD ST,35,3500.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6503789,-79.3824013,45 Sheppard St Toronto ON M5H 4E8 Canada,100.0
201347,2008,15,120 INDIAN RD,35,3500.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6434672,-79.453385,120 Indian Rd Toronto ON M6R 2V4 Canada,100.0
207579,2008,15,50 COSBURN AVE,35,3500.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6890854,-79.3518588,50 Cosburn Ave East York ON M4K 2G5 Canada,100.0
202488,2008,15,160 FREDERICK ST,35,3500.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6501492,-79.3691087,160 Frederick St Toronto ON M5A 1E2 Canada,100.0
209258,2008,15,76 ADELAIDE ST W,35,3500.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6498405,-79.38154329999999,76 Adelaide St W Toronto ON M5H 4A6 Canada,100.0
203064,2008,15,188 BONIS AVE,35,3500.0,PARK 3 M OF FIRE HYDRANT,17.0,43.7863797,-79.2915349,188 Bonis Ave Scarborough ON M1T 3W3 Canada,100.0
209500,2008,15,80 GROSVENOR ST,35,3500.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6622332,-79.3885212,80 Grosvenor St Toronto ON M7A 1E9 Canada,100.0
205680,2008,15,32 STEWART ST,35,3500.0,PARK 3 M OF FIRE HYDRANT,11.0,43.643567,-79.401032,32 Stewart St Toronto ON M5V 1H6 Canada,100.0
206951,2008,15,427 DANFORTH AVE,35,3500.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6776276,-79.3509298,427 Danforth Ave Toronto ON M4K 1P1 Canada,100.0
202911,2008,15,18 PANORAMA CRT,35,3500.0,PARK 3 M OF FIRE HYDRANT,11.0,43.7471567,-79.5821323,18 Panorama Ct Toronto ON M9V Canada,100.0
205341,2008,15,30 CARLTON ST,34,3400.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6617263,-79.3811989,30 Carlton St Toronto ON M5B 2E9 Canada,100.0
208049,2008,15,5523 YONGE ST,34,3400.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7784072,-79.4149406,5523 Yonge St North York ON M2N 5S3 Canada,100.0
208021,2008,15,55 TOWN CENTRE CRT,34,3400.0,PARK 3 M OF FIRE HYDRANT,11.0,43.7738992,-79.254181,55 Town Centre Court Scarborough ON M1P 4X4 Canada,100.0
207549,2008,15,5 RESURRECTION RD,34,3400.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6445596,-79.53081449999999,5 Resurrection Rd Etobicoke ON M9A 5H1 Canada,100.0
205468,2008,15,304 ADELAIDE ST W,34,3400.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6477927,-79.3912922,304 Adelaide St W Toronto ON M5V 1P6 Canada,100.0
204423,2008,15,242 JOHN GARLAND BLVD,34,3400.0,PARK 3 M OF FIRE HYDRANT,10.0,43.73354130000001,-79.5929506,242 John Garland Blvd Etobicoke ON M9V 1N8 Canada,100.0
206918,2008,15,420 WELLINGTON ST W,34,3400.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6438913,-79.39641639999999,420 Wellington St W Toronto ON M5V 1E3 Canada,100.0
200400,2008,15,1 FRONT ST W,34,3400.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6460815,-79.3778267,1 Front St W Toronto ON M5E Canada,100.0
204048,2008,15,224 ADELAIDE ST W,34,3400.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6484781,-79.3880553,224 Adelaide St W Toronto ON M5H 1W7 Canada,100.0
209946,2008,15,91 KING ST E,33,3300.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6496893,-79.3749752,91 King St E Toronto ON M5C 1G3 Canada,100.0
204256,2008,15,2345 LAKE SHORE BLVD W,33,3300.0,PARK 3 M OF FIRE HYDRANT,16.0,43.616357,-79.4875979,2345 Lake Shore Blvd W Etobicoke ON M8V 1B6 Canada,100.0
204251,2008,15,234 SIMCOE ST,33,3300.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6533211,-79.3890957,234 Simcoe St Toronto ON M5T 1T4 Canada,100.0
200388,2008,15,1 DUPLEX AVE,33,3300.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6980599,-79.39805,1 Duplex Ave Toronto ON M5P Canada,100.0
200642,2008,15,101 BLOOR ST W,33,3300.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6690924,-79.3912525,101 Bloor St W Toronto ON M5S 3L7 Canada,100.0
204228,2008,15,2323 YONGE ST,33,3300.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7082921,-79.398242,2323 Yonge St Toronto ON M4P 2C9 Canada,100.0
206495,2008,15,39 TARLTON RD,33,3300.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7031921,-79.4128059,39 Tarlton Rd Toronto ON M5P 2M6 Canada,100.0
202676,2008,15,17 ISABELLA ST,33,3300.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6676782,-79.38456149999999,17 Isabella St Toronto ON M4Y 1N1 Canada,100.0
205397,2008,15,30 ST CLAIR AVE W,33,3300.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6880905,-79.3951934,30 St Clair Ave W Toronto ON M4V Canada,100.0
204793,2008,15,260 RICHMOND ST E,33,3300.0,PARK 3 M OF FIRE HYDRANT,14.0,43.653235,-79.3702878,260 Richmond St E Toronto ON M5A 1P4 Canada,100.0
202401,2008,15,1590 BAYVIEW AVE,33,3300.0,PARK 3 M OF FIRE HYDRANT,17.0,43.7058832,-79.3753921,1590 Bayview Ave Toronto ON M4G 3B7 Canada,100.0
203755,2008,15,21 PIPER ST,33,3300.0,PARK 3 M OF FIRE HYDRANT,13.0,43.8033815,-79.2720327,21 Pipers Green Ave Scarborough ON M1S 3J9 Canada,100.0
203802,2008,15,212 MC CAUL ST,33,3300.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6573681,-79.3930397,212 McCaul St Toronto ON M5T 1W5 Canada,100.0
207879,2008,15,533 PALMERSTON BLVD,32,3200.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6639553,-79.4131584,533 Palmerston Blvd Toronto ON M6G 2P4 Canada,100.0
205316,2008,15,3 PARK HOME AVE,32,3200.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7683918,-79.4143753,3 Park Home Ave Toronto ON M2N Canada,100.0
207689,2008,15,51 CAMDEN ST,32,3200.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6467499,-79.39816979999999,51 Camden St Toronto ON M5V 1V2 Canada,100.0
207637,2008,15,500 KING ST W,32,3200.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6452912,-79.39676089999999,500 King St W Toronto ON M5V 1L8 Canada,100.0
210431,2008,15,KIPPENDAVIE AVE,32,3200.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6670635,-79.3029858,Kippendavie Ave Toronto ON M4L Canada,100.0
210629,2008,15,WILLCOCKS ST,31,3100.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6614219,-79.40076520000001,Willcocks St Toronto ON M5S Canada,100.0
210316,2008,15,DORIS AVE,31,3100.0,PARK 3 M OF FIRE HYDRANT,16.0,43.7713837,-79.411609,Doris Ave Toronto ON M2N Canada,100.0
206767,2008,15,41 ELM ST,31,3100.0,PARK 3 M OF FIRE HYDRANT,13.0,43.657267,-79.3839455,41 Elm St Toronto ON M5G 1H1 Canada,100.0
209035,2008,15,70 ST MARY ST,31,3100.0,PARK 3 M OF FIRE HYDRANT,15.0,43.66722559999999,-79.3900187,70 St Mary St Toronto ON M5S 1J3 Canada,100.0
201099,2008,15,114 BALMORAL AVE,31,3100.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6849667,-79.3982443,114 Balmoral Ave Toronto ON M4V 1J4 Canada,100.0
209972,2008,15,92 KING ST E,31,3100.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6501109,-79.3749132,92 King St E Toronto ON M5C 2V8 Canada,100.0
209260,2008,15,76 BALMORAL AVE,31,3100.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6852536,-79.39693489999999,76 Balmoral Ave Toronto ON M4V 1J4 Canada,100.0
200577,2008,15,100 COSBURN AVE,31,3100.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6894173,-79.3500548,100 Cosburn Ave East York ON M4K 2G7 Canada,100.0
203807,2008,15,2120 QUEEN ST E,31,3100.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6713781,-79.2947002,2120 Queen St E Toronto ON M4E 1E2 Canada,100.0
200435,2008,15,1 RYERSON AVE,31,3100.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6475999,-79.4019818,1 Ryerson Ave Toronto ON M5V Canada,100.0
209399,2008,15,79 SULLIVAN ST,31,3100.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6509011,-79.3961691,79 Sullivan St Toronto ON M5T 1C2 Canada,100.0
209174,2008,15,738 RICHMOND ST W,31,3100.0,PARK 3 M OF FIRE HYDRANT,13.0,43.645753,-79.4085261,738 Richmond St W Toronto ON M6J 1C5 Canada,100.0
209831,2008,15,89 LILLIAN ST,31,3100.0,PARK 3 M OF FIRE HYDRANT,16.0,43.7071075,-79.3934165,89 Lillian St Toronto ON M4S 2H7 Canada,100.0
204019,2008,15,222 ELM ST,31,3100.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6559523,-79.39190049999999,222 Elm St Toronto ON M5T 1K4 Canada,100.0
202093,2008,15,15 BEECROFT RD,31,3100.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7624302,-79.413681,15 Beecroft Rd North York ON M2N Canada,100.0
204909,2008,15,27 ELM ST,30,3000.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6573938,-79.38303739999999,27 Elm St Toronto ON M5G 1H1 Canada,100.0
205568,2008,15,312 COOK RD,30,3000.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7674899,-79.4999165,312 Cook Rd North York ON M3J 0C2 Canada,100.0
205035,2008,15,28 GLENDALE AVE,30,3000.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6403391,-79.45147209999999,28 Glendale Ave Toronto ON M6R 2S7 Canada,100.0
205208,2008,15,292 QUEEN ST W,30,3000.0,PARK 3 M OF FIRE HYDRANT,15.0,43.649626,-79.3930329,292 Queen St W Toronto ON M5V 2A1 Canada,100.0
206858,2008,15,418 WELLINGTON ST W,30,3000.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6443521,-79.39620529999999,418 Wellington St W Toronto ON M5V 1E3 Canada,100.0
203521,2008,15,20 JENOVES PL,30,3000.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6489685,-79.3695517,20 Jenoves Pl Toronto ON M5A 4A7 Canada,100.0
202302,2008,15,155 BONIS AVE,30,3000.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7843379,-79.2921155,155 Bonis Ave Scarborough ON M1T Canada,100.0
202904,2008,15,18 LOWTHER AVE,30,3000.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6708774,-79.3964022,18 Lowther Ave Toronto ON M5R 1C6 Canada,100.0
203762,2008,15,21 ST JOSEPH ST,30,3000.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6657473,-79.3865132,21 St Joseph St Toronto ON M4Y 1J8 Canada,100.0
210148,2008,15,98 WELLS ST,29,2900.0,PARK 3 M OF FIRE HYDRANT,9.0,43.6707443,-79.4113102,98 Wells St Toronto ON M5R 1P3 Canada,100.0
203841,2008,15,215 HURON ST,29,2900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6593909,-79.39823510000001,215 Huron St Toronto ON M5T 1R2 Canada,100.0
203779,2008,15,210 GALLEY AVE,29,2900.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6426368,-79.44978630000001,210 Galley Ave Toronto ON M6R 1H4 Canada,100.0
206471,2008,15,39 FRONT ST E,29,2900.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6476951,-79.3748458,39 Front St E Toronto ON M5E 1B3 Canada,100.0
205559,2008,15,310 SPADINA AVE,29,2900.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6536139,-79.39856759999999,310 Spadina Ave Toronto ON M5T 2E7 Canada,100.0
200560,2008,15,10 WELLINGTON ST E,29,2900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6483687,-79.37660129999999,10 Wellington St E Toronto ON M5E 1C5 Canada,100.0
205698,2008,15,320 QUEEN ST W,29,2900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6493956,-79.3944533,320 Queen St W Toronto ON M5V 2A2 Canada,100.0
205724,2008,15,3224 YONGE ST,29,2900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7289401,-79.40347469999999,3224 Yonge St Toronto ON M4N 2L2 Canada,100.0
208411,2008,15,60 GRENVILLE ST,29,2900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6616478,-79.3867312,60 Grenville St Toronto ON M5S 1B1 Canada,100.0
209667,2008,15,843 COXWELL AVE,29,2900.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6912897,-79.3268109,843 Coxwell Ave East York ON M4J 5C2 Canada,100.0
206050,2008,15,346 QUEEN ST W,29,2900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6492714,-79.3952578,346 Queen St W Toronto ON M5V 2A2 Canada,100.0
210055,2008,15,95 MC CAUL ST,28,2800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6532698,-79.3908378,95 McCaul St Toronto ON M5T 2W7 Canada,100.0
206227,2008,15,361 EGLINTON AVE W,28,2800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.704144,-79.4100852,361 Eglinton Ave W Toronto ON M5N 1A3 Canada,100.0
203679,2008,15,207 MC CAUL ST,28,2800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6572132,-79.3924801,207 McCaul St Toronto ON M5T 1W6 Canada,100.0
207547,2008,15,5 PARK HOME AVE,28,2800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7687027,-79.4149034,5 Park Home Ave Toronto ON M2N 6L4 Canada,100.0
209066,2008,15,71 EDWARD ST,28,2800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6563516,-79.38375239999999,71 Edward St Toronto ON M5G 1C9 Canada,100.0
205960,2008,15,34 BORDEN ST,28,2800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6579392,-79.4057006,34 Borden St Toronto ON M5S 2M9 Canada,100.0
201129,2008,15,115 FRONT ST E,28,2800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6490549,-79.3703589,115 Front St E Toronto ON M5A 4S5 Canada,100.0
202535,2008,15,163 HURON ST,28,2800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6573408,-79.39767239999999,163 Huron St Toronto ON M5T 2B6 Canada,100.0
209987,2008,15,922 LOGAN AVE,28,2800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.678856,-79.3499404,922 Logan Ave Toronto ON M4K 3E4 Canada,100.0
204157,2008,15,23 HOLLYWOOD AVE,28,2800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7655991,-79.4109452,23 Hollywood Ave North York ON M2N 7L8 Canada,100.0
200364,2008,15,1 BROOKDALE AVE,28,2800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.7299102,-79.4036476,1 Brookdale Ave Toronto ON M5M 1P2 Canada,100.0
205313,2008,15,3 KENSINGTON AVE,28,2800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.65271569999999,-79.3997679,3 Kensington Ave Toronto ON M5T 2J8 Canada,100.0
202892,2008,15,18 HOLLYWOOD AVE,27,2700.0,PARK 3 M OF FIRE HYDRANT,14.0,43.76653220000001,-79.41107459999999,18 Hollywood Ave North York ON M2N Canada,100.0
203166,2008,15,191 BOOTH AVE,27,2700.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6607233,-79.34357779999999,191 Booth Ave Toronto ON M4M 2M6 Canada,100.0
210578,2008,15,STRATHMORE BLVD,27,2700.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6837824,-79.3257028,Strathmore Blvd Toronto ON Canada,100.0
203388,2008,15,2 LITTLE NORWAY CRES,27,2700.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6336826,-79.3995091,2 Little Norway Crescent Toronto ON M5V 3A3 Canada,100.0
205032,2008,15,28 FOXLEY ST,27,2700.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6476777,-79.4214143,28 Foxley St Toronto ON M6J 1R1 Canada,100.0
209490,2008,15,80 CARLTON ST,27,2700.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6623192,-79.3788462,80 Carlton St Toronto ON M5B 1L6 Canada,100.0
201987,2008,15,145 FRONT ST E,27,2700.0,PARK 3 M OF FIRE HYDRANT,13.0,43.64984010000001,-79.3692382,145 Front St E Toronto ON M5A 1E1 Canada,100.0
205865,2008,15,331 WARREN RD,27,2700.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7029393,-79.4139671,331 Warren Rd Toronto ON M5P 2M7 Canada,100.0
204771,2008,15,26 TICHESTER RD,27,2700.0,PARK 3 M OF FIRE HYDRANT,9.0,43.6855944,-79.4182178,26 Tichester Rd York ON M5P 3L8 Canada,100.0
207415,2008,15,488 EGLINTON AVE W,27,2700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7038316,-79.4128564,488 Eglinton Ave W Toronto ON M5N 1A5 Canada,100.0
207496,2008,15,4968 YONGE ST,26,2600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7651528,-79.4122785,4968 Yonge St North York ON M2N 7H1 Canada,100.0
205152,2008,15,29 FENWICK AVE,26,2600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6773932,-79.3479464,29 Fenwick Ave Toronto ON M4K 3H2 Canada,100.0
201675,2008,15,132 CRAWFORD ST,26,2600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6459143,-79.41566360000002,132 Crawford St Toronto ON M6J 2V4 Canada,100.0
208860,2008,15,68 GRANGE AVE,26,2600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.65225179999999,-79.3963089,68 Grange Ave Toronto ON M5T 1C9 Canada,100.0
203004,2008,15,184 PEARL ST,26,2600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6474877,-79.3893955,184 Pearl St Toronto ON M5H 1L5 Canada,100.0
207861,2008,15,5308 YONGE ST,26,2600.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7729276,-79.4140458,5308 Yonge St North York ON M2N Canada,100.0
204389,2008,15,24 WELLESLEY ST W,26,2600.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6648437,-79.38592969999999,24 Wellesley St W Toronto ON M4Y 2X6 Canada,100.0
202225,2008,15,151 BLOOR ST W,26,2600.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6686301,-79.3932099,151 Bloor St W Toronto ON M5S 2C7 Canada,100.0
206504,2008,15,391 QUEEN ST W,26,2600.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6489694,-79.39434,391 Queen St W Toronto ON M5V 2A5 Canada,100.0
205834,2008,15,33 VICTORIA ST,26,2600.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6500575,-79.3768261,33 Victoria St Toronto ON M5C Canada,100.0
203613,2008,15,201 KING ST E,26,2600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6508599,-79.36966749999999,201 King St E Toronto ON M5A 1J5 Canada,100.0
206703,2008,15,400 SPADINA RD,26,2600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6881899,-79.41287799999999,400 Spadina Rd Toronto ON M5P 2W2 Canada,100.0
208807,2008,15,67 DUNCANNON DR,25,2500.0,PARK 3 M OF FIRE HYDRANT,13.0,43.70363529999999,-79.4118496,67 Duncannon Dr Toronto ON M5P 2M3 Canada,100.0
202086,2008,15,15 ALDWINCKLE HTS,25,2500.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7659076,-79.5027185,15 Aldwinckle Heights North York ON M3J 3S7 Canada,100.0
